time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20130527T100738,1.29403,0,0,1.29451,0,0
20130527T100753,1.29408,0,0,1.29456,0,0
20130527T100800,1.29403,0,0,1.29451,0,0
20130527T100809,1.29396,0,0,1.29444,0,0
20130527T100840,1.29391,0,0,1.29439,0,0
20130527T100840,1.29386,0,0,1.29434,0,0
20130527T100918,1.29391,0,0,1.29439,0,0
20130527T100929,1.29386,0,0,1.29434,0,0
20130527T100940,1.29381,0,0,1.29429,0,0
20130527T101014,1.29389,0,0,1.29437,0,0
20130527T101015,1.29396,0,0,1.29444,0,0
20130527T101037,1.29391,0,0,1.29439,0,0
20130527T101038,1.29386,0,0,1.29434,0,0
20130527T101122,1.29391,0,0,1.29439,0,0
20130527T101124,1.29396,0,0,1.29444,0,0
20130527T101139,1.29414,0,0,1.29462,0,0
20130527T101139,1.29418,0,0,1.29466,0,0
20130527T101140,1.29424,0,0,1.29472,0,0
20130527T101144,1.29416,0,0,1.29464,0,0
20130527T101145,1.29424,0,0,1.29472,0,0
20130527T101145,1.29416,0,0,1.29464,0,0
20130527T101145,1.29424,0,0,1.29472,0,0
20130527T101157,1.29418,0,0,1.29466,0,0
20130527T101200,1.29426,0,0,1.29474,0,0
20130527T101202,1.29421,0,0,1.29469,0,0
20130527T101217,1.29416,0,0,1.29464,0,0
20130527T101219,1.29411,0,0,1.29459,0,0
20130527T101237,1.29416,0,0,1.29464,0,0
20130527T101301,1.29411,0,0,1.29459,0,0
20130527T101333,1.29416,0,0,1.29464,0,0
20130527T101422,1.29411,0,0,1.29459,0,0
20130527T101538,1.29416,0,0,1.29464,0,0
20130527T101547,1.29424,0,0,1.29472,0,0
20130527T101602,1.29429,0,0,1.29477,0,0
20130527T101605,1.29438,0,0,1.29486,0,0
20130527T101631,1.29434,0,0,1.29482,0,0
20130527T101632,1.29426,0,0,1.29474,0,0
20130527T101632,1.29421,0,0,1.29469,0,0
20130527T101653,1.29416,0,0,1.29464,0,0
20130527T101659,1.29424,0,0,1.29472,0,0
20130527T101659,1.2942,0,0,1.29485,0,0
20130527T101659,1.29424,0,0,1.29472,0,0
20130527T101701,1.29418,0,0,1.29466,0,0
20130527T101712,1.29424,0,0,1.29472,0,0
20130527T101713,1.29418,0,0,1.29466,0,0
20130527T101714,1.29426,0,0,1.29474,0,0
20130527T101716,1.29431,0,0,1.29479,0,0
20130527T101718,1.29426,0,0,1.29474,0,0
20130527T101719,1.29421,0,0,1.29469,0,0
20130527T101722,1.29426,0,0,1.29474,0,0
20130527T101842,1.29421,0,0,1.29469,0,0
20130527T101843,1.29416,0,0,1.29464,0,0
20130527T101845,1.29408,0,0,1.29456,0,0
20130527T101849,1.29414,0,0,1.29462,0,0
20130527T101901,1.29408,0,0,1.29456,0,0
20130527T101944,1.29403,0,0,1.29451,0,0
20130527T101944,1.29408,0,0,1.29456,0,0
20130527T101956,1.29403,0,0,1.29451,0,0
20130527T101956,1.29411,0,0,1.29459,0,0
20130527T102008,1.29406,0,0,1.29454,0,0
20130527T102047,1.29411,0,0,1.29459,0,0
20130527T102122,1.29416,0,0,1.29464,0,0
20130527T102122,1.29421,0,0,1.29469,0,0
20130527T102128,1.29416,0,0,1.29464,0,0
20130527T102132,1.29408,0,0,1.29456,0,0
20130527T102132,1.29414,0,0,1.29462,0,0
20130527T102132,1.29408,0,0,1.29456,0,0
20130527T102132,1.29403,0,0,1.29451,0,0
20130527T102133,1.29408,0,0,1.29456,0,0
20130527T102133,1.29403,0,0,1.29451,0,0
20130527T102134,1.29408,0,0,1.29456,0,0
20130527T102143,1.29403,0,0,1.29451,0,0
20130527T102143,1.29408,0,0,1.29456,0,0
20130527T102206,1.29403,0,0,1.29451,0,0
20130527T102214,1.29408,0,0,1.29456,0,0
20130527T102214,1.29401,0,0,1.29449,0,0
20130527T102215,1.29406,0,0,1.29454,0,0
20130527T102236,1.29416,0,0,1.29464,0,0
20130527T102307,1.29421,0,0,1.29469,0,0
20130527T102318,1.29416,0,0,1.29464,0,0
20130527T102342,1.29421,0,0,1.29469,0,0
20130527T102345,1.29416,0,0,1.29464,0,0
20130527T102418,1.29411,0,0,1.29459,0,0
20130527T102455,1.29418,0,0,1.29466,0,0
20130527T102505,1.29426,0,0,1.29474,0,0
20130527T102509,1.29431,0,0,1.29479,0,0
20130527T102538,1.29426,0,0,1.29474,0,0
20130527T102538,1.29421,0,0,1.29469,0,0
20130527T102538,1.29416,0,0,1.29464,0,0
20130527T102538,1.29411,0,0,1.29459,0,0
20130527T102604,1.29416,0,0,1.29464,0,0
20130527T102622,1.29421,0,0,1.29469,0,0
20130527T102624,1.29416,0,0,1.29464,0,0
20130527T102652,1.29411,0,0,1.29459,0,0
20130527T102656,1.29406,0,0,1.29454,0,0
20130527T102716,1.29411,0,0,1.29459,0,0
20130527T102735,1.29416,0,0,1.29464,0,0
20130527T102804,1.294,0,0,1.29465,0,0
20130527T102805,1.29411,0,0,1.29459,0,0
20130527T102815,1.29416,0,0,1.29464,0,0
20130527T102827,1.29411,0,0,1.29459,0,0
20130527T102827,1.29406,0,0,1.29454,0,0
20130527T102830,1.29401,0,0,1.29449,0,0
20130527T102917,1.29406,0,0,1.29454,0,0
20130527T102921,1.29401,0,0,1.29449,0,0
20130527T102938,1.29406,0,0,1.29454,0,0
20130527T102938,1.29401,0,0,1.29449,0,0
20130527T102955,1.29406,0,0,1.29454,0,0
20130527T103003,1.29411,0,0,1.29459,0,0
20130527T103112,1.29418,0,0,1.29466,0,0
20130527T103115,1.29414,0,0,1.29462,0,0
20130527T103118,1.29408,0,0,1.29456,0,0
20130527T103127,1.29401,0,0,1.29449,0,0
20130527T103145,1.29411,0,0,1.29459,0,0
20130527T103148,1.29406,0,0,1.29454,0,0
20130527T103201,1.29414,0,0,1.29462,0,0
20130527T103204,1.29408,0,0,1.29456,0,0
20130527T103218,1.29414,0,0,1.29462,0,0
20130527T103218,1.29418,0,0,1.29466,0,0
20130527T103219,1.29426,0,0,1.29474,0,0
20130527T103221,1.2942,0,0,1.29485,0,0
20130527T103222,1.29434,0,0,1.29482,0,0
20130527T103222,1.29438,0,0,1.29486,0,0
20130527T103222,1.29444,0,0,1.29492,0,0
20130527T103226,1.29438,0,0,1.29486,0,0
20130527T103228,1.29449,0,0,1.29497,0,0
20130527T103228,1.29454,0,0,1.29502,0,0
20130527T103230,1.29458,0,0,1.29506,0,0
20130527T103230,1.29464,0,0,1.29512,0,0
20130527T103231,1.29458,0,0,1.29506,0,0
20130527T103233,1.29446,0,0,1.29494,0,0
20130527T103234,1.29441,0,0,1.29489,0,0
20130527T103234,1.29434,0,0,1.29482,0,0
20130527T103234,1.29438,0,0,1.29486,0,0
20130527T103234,1.29434,0,0,1.29482,0,0
20130527T103234,1.29429,0,0,1.29477,0,0
20130527T103235,1.29424,0,0,1.29472,0,0
20130527T103237,1.29429,0,0,1.29477,0,0
20130527T103239,1.29434,0,0,1.29482,0,0
20130527T103338,1.29429,0,0,1.29477,0,0
20130527T103411,1.29434,0,0,1.29482,0,0
20130527T103422,1.29424,0,0,1.29472,0,0
20130527T103423,1.29418,0,0,1.29466,0,0
20130527T103429,1.29414,0,0,1.29462,0,0
20130527T103433,1.29418,0,0,1.29466,0,0
20130527T103433,1.29414,0,0,1.29462,0,0
20130527T103433,1.29418,0,0,1.29466,0,0
20130527T103435,1.29414,0,0,1.29462,0,0
20130527T103442,1.29418,0,0,1.29466,0,0
20130527T103520,1.29414,0,0,1.29462,0,0
20130527T103522,1.29406,0,0,1.29454,0,0
20130527T103543,1.29401,0,0,1.29449,0,0
20130527T103557,1.29394,0,0,1.29442,0,0
20130527T103606,1.29389,0,0,1.29437,0,0
20130527T103606,1.29383,0,0,1.29431,0,0
20130527T103615,1.29389,0,0,1.29437,0,0
20130527T103627,1.29396,0,0,1.29444,0,0
20130527T103642,1.29391,0,0,1.29439,0,0
20130527T103646,1.29386,0,0,1.29434,0,0
20130527T103653,1.29391,0,0,1.29439,0,0
20130527T103657,1.29386,0,0,1.29434,0,0
20130527T103703,1.29391,0,0,1.29439,0,0
20130527T103719,1.29396,0,0,1.29444,0,0
20130527T103752,1.29389,0,0,1.29437,0,0
20130527T103804,1.29379,0,0,1.29427,0,0
20130527T103811,1.29383,0,0,1.29431,0,0
20130527T103832,1.29379,0,0,1.29427,0,0
20130527T103835,1.29383,0,0,1.29431,0,0
20130527T103912,1.29391,0,0,1.29439,0,0
20130527T103913,1.29386,0,0,1.29434,0,0
20130527T103925,1.29381,0,0,1.29429,0,0
20130527T103938,1.29389,0,0,1.29437,0,0
20130527T103938,1.29383,0,0,1.29431,0,0
20130527T104141,1.29389,0,0,1.29437,0,0
20130527T104141,1.29394,0,0,1.29442,0,0
20130527T104200,1.29389,0,0,1.29437,0,0
20130527T104243,1.29383,0,0,1.29431,0,0
20130527T104253,1.29389,0,0,1.29437,0,0
20130527T104301,1.29381,0,0,1.29429,0,0
20130527T104318,1.29389,0,0,1.29437,0,0
20130527T104333,1.29401,0,0,1.29449,0,0
20130527T104333,1.29394,0,0,1.29442,0,0
20130527T104333,1.29398,0,0,1.29446,0,0
20130527T104333,1.29394,0,0,1.29442,0,0
20130527T104350,1.29398,0,0,1.29446,0,0
20130527T104350,1.29406,0,0,1.29454,0,0
20130527T104352,1.29416,0,0,1.29464,0,0
20130527T104352,1.29411,0,0,1.29459,0,0
20130527T104352,1.29418,0,0,1.29466,0,0
20130527T104352,1.29414,0,0,1.29462,0,0
20130527T104354,1.29408,0,0,1.29456,0,0
20130527T104354,1.29403,0,0,1.29451,0,0
20130527T104358,1.29398,0,0,1.29446,0,0
20130527T104420,1.29403,0,0,1.29451,0,0
20130527T104427,1.29408,0,0,1.29456,0,0
20130527T104449,1.29403,0,0,1.29451,0,0
20130527T104450,1.29398,0,0,1.29446,0,0
20130527T104454,1.29394,0,0,1.29442,0,0
20130527T104501,1.29401,0,0,1.29449,0,0
20130527T104504,1.29406,0,0,1.29454,0,0
20130527T104504,1.29411,0,0,1.29459,0,0
20130527T104505,1.29406,0,0,1.29454,0,0
20130527T104518,1.29401,0,0,1.29449,0,0
20130527T104529,1.29394,0,0,1.29442,0,0
20130527T104544,1.2939,0,0,1.29455,0,0
20130527T104544,1.29403,0,0,1.29451,0,0
20130527T104554,1.29394,0,0,1.29442,0,0
20130527T104605,1.29398,0,0,1.29446,0,0
20130527T104612,1.29394,0,0,1.29442,0,0
20130527T104631,1.29398,0,0,1.29446,0,0
20130527T104638,1.29403,0,0,1.29451,0,0
20130527T104644,1.29398,0,0,1.29446,0,0
20130527T104716,1.29403,0,0,1.29451,0,0
20130527T104720,1.29398,0,0,1.29446,0,0
20130527T104727,1.29403,0,0,1.29451,0,0
20130527T104824,1.29414,0,0,1.29462,0,0
20130527T104825,1.29421,0,0,1.29469,0,0
20130527T104846,1.29416,0,0,1.29464,0,0
20130527T104910,1.29421,0,0,1.29469,0,0
20130527T104911,1.29416,0,0,1.29464,0,0
20130527T104921,1.29421,0,0,1.29469,0,0
20130527T104927,1.29416,0,0,1.29464,0,0
20130527T104944,1.29411,0,0,1.29459,0,0
20130527T104946,1.29406,0,0,1.29454,0,0
20130527T105026,1.29401,0,0,1.29449,0,0
20130527T105056,1.29406,0,0,1.29454,0,0
20130527T105100,1.29401,0,0,1.29449,0,0
20130527T105104,1.29406,0,0,1.29454,0,0
20130527T105105,1.29401,0,0,1.29449,0,0
20130527T105200,1.29396,0,0,1.29444,0,0
20130527T105201,1.29391,0,0,1.29439,0,0
20130527T105211,1.29398,0,0,1.29446,0,0
20130527T105220,1.29394,0,0,1.29442,0,0
20130527T105228,1.29389,0,0,1.29437,0,0
20130527T105239,1.29394,0,0,1.29442,0,0
20130527T105300,1.29398,0,0,1.29446,0,0
20130527T105338,1.29394,0,0,1.29442,0,0
20130527T105344,1.29389,0,0,1.29437,0,0
20130527T105403,1.29383,0,0,1.29431,0,0
20130527T105403,1.29389,0,0,1.29437,0,0
20130527T105404,1.29383,0,0,1.29431,0,0
20130527T105404,1.29389,0,0,1.29437,0,0
20130527T105408,1.29383,0,0,1.29431,0,0
20130527T105408,1.29389,0,0,1.29437,0,0
20130527T105408,1.29383,0,0,1.29431,0,0
20130527T105408,1.29389,0,0,1.29437,0,0
20130527T105410,1.29394,0,0,1.29442,0,0
20130527T105411,1.29383,0,0,1.29431,0,0
20130527T105411,1.29389,0,0,1.29437,0,0
20130527T105411,1.29383,0,0,1.29431,0,0
20130527T105425,1.29389,0,0,1.29437,0,0
20130527T105428,1.29383,0,0,1.29431,0,0
20130527T105428,1.29389,0,0,1.29437,0,0
20130527T105516,1.29383,0,0,1.29431,0,0
20130527T105516,1.29389,0,0,1.29437,0,0
20130527T105649,1.29394,0,0,1.29442,0,0
20130527T105734,1.29386,0,0,1.29434,0,0
20130527T105757,1.29396,0,0,1.29444,0,0
20130527T105824,1.29401,0,0,1.29449,0,0
20130527T105825,1.29396,0,0,1.29444,0,0
20130527T110003,1.29391,0,0,1.29439,0,0
20130527T110009,1.29396,0,0,1.29444,0,0
20130527T110013,1.29401,0,0,1.29449,0,0
20130527T110045,1.29396,0,0,1.29444,0,0
20130527T110059,1.29401,0,0,1.29449,0,0
20130527T110105,1.29396,0,0,1.29444,0,0
20130527T110118,1.29401,0,0,1.29449,0,0
20130527T110132,1.29408,0,0,1.29456,0,0
20130527T110132,1.29403,0,0,1.29451,0,0
20130527T110227,1.29394,0,0,1.29442,0,0
20130527T110227,1.29398,0,0,1.29446,0,0
20130527T110227,1.29394,0,0,1.29442,0,0
20130527T110311,1.29398,0,0,1.29446,0,0
20130527T110311,1.29394,0,0,1.29442,0,0
20130527T110311,1.29389,0,0,1.29437,0,0
20130527T110350,1.29394,0,0,1.29442,0,0
20130527T110406,1.29383,0,0,1.29431,0,0
20130527T110411,1.29389,0,0,1.29437,0,0
20130527T110420,1.29383,0,0,1.29431,0,0
20130527T110434,1.29389,0,0,1.29437,0,0
20130527T110459,1.29394,0,0,1.29442,0,0
20130527T110504,1.29389,0,0,1.29437,0,0
20130527T110506,1.29394,0,0,1.29442,0,0
20130527T110524,1.29398,0,0,1.29446,0,0
20130527T110542,1.29406,0,0,1.29454,0,0
20130527T110547,1.29401,0,0,1.29449,0,0
20130527T110549,1.29406,0,0,1.29454,0,0
20130527T110601,1.29411,0,0,1.29459,0,0
20130527T110601,1.29406,0,0,1.29454,0,0
20130527T110610,1.29401,0,0,1.29449,0,0
20130527T110627,1.29411,0,0,1.29459,0,0
20130527T110627,1.29406,0,0,1.29454,0,0
20130527T110635,1.29411,0,0,1.29459,0,0
20130527T110738,1.29406,0,0,1.29454,0,0
20130527T110752,1.29411,0,0,1.29459,0,0
20130527T110912,1.29418,0,0,1.29466,0,0
20130527T110918,1.29414,0,0,1.29462,0,0
20130527T110935,1.29403,0,0,1.29451,0,0
20130527T110945,1.29398,0,0,1.29446,0,0
20130527T110951,1.29394,0,0,1.29442,0,0
20130527T111050,1.29398,0,0,1.29446,0,0
20130527T111055,1.29403,0,0,1.29451,0,0
20130527T111131,1.29408,0,0,1.29456,0,0
20130527T111132,1.29414,0,0,1.29462,0,0
20130527T111139,1.29406,0,0,1.29454,0,0
20130527T111251,1.29411,0,0,1.29459,0,0
20130527T111338,1.29416,0,0,1.29464,0,0
20130527T111349,1.29411,0,0,1.29459,0,0
20130527T111406,1.29398,0,0,1.29446,0,0
20130527T111440,1.29403,0,0,1.29451,0,0
20130527T111511,1.29408,0,0,1.29456,0,0
20130527T111531,1.29416,0,0,1.29464,0,0
20130527T111531,1.29421,0,0,1.29469,0,0
20130527T111531,1.29416,0,0,1.29464,0,0
20130527T111542,1.29421,0,0,1.29469,0,0
20130527T111554,1.29414,0,0,1.29462,0,0
20130527T111554,1.29418,0,0,1.29466,0,0
20130527T111554,1.29414,0,0,1.29462,0,0
20130527T111554,1.29418,0,0,1.29466,0,0
20130527T111554,1.29414,0,0,1.29462,0,0
20130527T111555,1.29418,0,0,1.29466,0,0
20130527T111600,1.29414,0,0,1.29462,0,0
20130527T111601,1.29418,0,0,1.29466,0,0
20130527T111607,1.29414,0,0,1.29462,0,0
20130527T111612,1.29418,0,0,1.29466,0,0
20130527T111713,1.29424,0,0,1.29472,0,0
20130527T111713,1.29429,0,0,1.29477,0,0
20130527T111737,1.29424,0,0,1.29472,0,0
20130527T111744,1.29416,0,0,1.29464,0,0
20130527T111758,1.29421,0,0,1.29469,0,0
20130527T111758,1.29416,0,0,1.29464,0,0
20130527T111758,1.29411,0,0,1.29459,0,0
20130527T111823,1.29406,0,0,1.29454,0,0
20130527T111955,1.29396,0,0,1.29444,0,0
20130527T111955,1.29391,0,0,1.29439,0,0
20130527T111956,1.29396,0,0,1.29444,0,0
20130527T111959,1.29401,0,0,1.29449,0,0
20130527T112002,1.29396,0,0,1.29444,0,0
20130527T112023,1.29389,0,0,1.29437,0,0
20130527T112023,1.29396,0,0,1.29444,0,0
20130527T112040,1.29391,0,0,1.29439,0,0
20130527T112040,1.29396,0,0,1.29444,0,0
20130527T112040,1.29391,0,0,1.29439,0,0
20130527T112040,1.29396,0,0,1.29444,0,0
20130527T112041,1.29391,0,0,1.29439,0,0
20130527T112041,1.29396,0,0,1.29444,0,0
20130527T112042,1.29391,0,0,1.29439,0,0
20130527T112058,1.29396,0,0,1.29444,0,0
20130527T112111,1.29401,0,0,1.29449,0,0
20130527T112115,1.29406,0,0,1.29454,0,0
20130527T112116,1.29396,0,0,1.29444,0,0
20130527T112121,1.29403,0,0,1.29451,0,0
20130527T112121,1.29408,0,0,1.29456,0,0
20130527T112121,1.29403,0,0,1.29451,0,0
20130527T112124,1.29408,0,0,1.29456,0,0
20130527T112138,1.29414,0,0,1.29462,0,0
20130527T112201,1.29418,0,0,1.29466,0,0
20130527T112212,1.29414,0,0,1.29462,0,0
20130527T112212,1.29421,0,0,1.29469,0,0
20130527T112229,1.29426,0,0,1.29474,0,0
20130527T112251,1.29421,0,0,1.29469,0,0
20130527T112251,1.29426,0,0,1.29474,0,0
20130527T112253,1.29416,0,0,1.29464,0,0
20130527T112253,1.29421,0,0,1.29469,0,0
20130527T112254,1.29416,0,0,1.29464,0,0
20130527T112306,1.29411,0,0,1.29459,0,0
20130527T112307,1.29416,0,0,1.29464,0,0
20130527T112313,1.29421,0,0,1.29469,0,0
20130527T112314,1.29416,0,0,1.29464,0,0
20130527T112323,1.29421,0,0,1.29469,0,0
20130527T112325,1.29416,0,0,1.29464,0,0
20130527T112327,1.29411,0,0,1.29459,0,0
20130527T112615,1.29416,0,0,1.29464,0,0
20130527T112628,1.29424,0,0,1.29472,0,0
20130527T112705,1.29429,0,0,1.29477,0,0
20130527T112724,1.29421,0,0,1.29469,0,0
20130527T112738,1.29416,0,0,1.29464,0,0
20130527T112839,1.29421,0,0,1.29469,0,0
20130527T112916,1.29416,0,0,1.29464,0,0
20130527T112919,1.29411,0,0,1.29459,0,0
20130527T112943,1.29416,0,0,1.29464,0,0
20130527T113004,1.29421,0,0,1.29469,0,0
20130527T113040,1.29416,0,0,1.29464,0,0
20130527T113041,1.29411,0,0,1.29459,0,0
20130527T113049,1.29406,0,0,1.29454,0,0
20130527T113055,1.29401,0,0,1.29449,0,0
20130527T113119,1.29406,0,0,1.29454,0,0
20130527T113125,1.29401,0,0,1.29449,0,0
20130527T113130,1.29406,0,0,1.29454,0,0
20130527T113202,1.29401,0,0,1.29449,0,0
20130527T113241,1.29396,0,0,1.29444,0,0
20130527T113250,1.29403,0,0,1.29451,0,0
20130527T113348,1.29408,0,0,1.29456,0,0
20130527T113354,1.29414,0,0,1.29462,0,0
20130527T113355,1.29418,0,0,1.29466,0,0
20130527T113410,1.29414,0,0,1.29462,0,0
20130527T113435,1.29408,0,0,1.29456,0,0
20130527T113435,1.29403,0,0,1.29451,0,0
20130527T113436,1.29398,0,0,1.29446,0,0
20130527T113608,1.29394,0,0,1.29442,0,0
20130527T113608,1.29398,0,0,1.29446,0,0
20130527T113610,1.29394,0,0,1.29442,0,0
20130527T113631,1.29398,0,0,1.29446,0,0
20130527T113744,1.29394,0,0,1.29442,0,0
20130527T113816,1.29398,0,0,1.29446,0,0
20130527T113817,1.29394,0,0,1.29442,0,0
20130527T113828,1.29398,0,0,1.29446,0,0
20130527T113834,1.29394,0,0,1.29442,0,0
20130527T113842,1.29398,0,0,1.29446,0,0
20130527T113842,1.29403,0,0,1.29451,0,0
20130527T113844,1.29398,0,0,1.29446,0,0
20130527T113905,1.29403,0,0,1.29451,0,0
20130527T113907,1.29396,0,0,1.29444,0,0
20130527T113930,1.29401,0,0,1.29449,0,0
20130527T113941,1.29406,0,0,1.29454,0,0
20130527T114000,1.29411,0,0,1.29459,0,0
20130527T114000,1.29418,0,0,1.29466,0,0
20130527T114019,1.29411,0,0,1.29459,0,0
20130527T114118,1.29406,0,0,1.29454,0,0
20130527T114133,1.29401,0,0,1.29449,0,0
20130527T114141,1.29406,0,0,1.29454,0,0
20130527T114150,1.29401,0,0,1.29449,0,0
20130527T114155,1.29408,0,0,1.29456,0,0
20130527T114307,1.29401,0,0,1.29449,0,0
20130527T114307,1.29394,0,0,1.29442,0,0
20130527T114308,1.29398,0,0,1.29446,0,0
20130527T114334,1.29403,0,0,1.29451,0,0
20130527T114334,1.29398,0,0,1.29446,0,0
20130527T114416,1.29403,0,0,1.29451,0,0
20130527T114416,1.29408,0,0,1.29456,0,0
20130527T114435,1.29398,0,0,1.29446,0,0
20130527T114443,1.29406,0,0,1.29454,0,0
20130527T114443,1.29411,0,0,1.29459,0,0
20130527T114445,1.29403,0,0,1.29451,0,0
20130527T114446,1.29408,0,0,1.29456,0,0
20130527T114453,1.29405,0,0,1.2947,0,0
20130527T114453,1.29418,0,0,1.29466,0,0
20130527T114456,1.29424,0,0,1.29472,0,0
20130527T114456,1.29431,0,0,1.29479,0,0
20130527T114503,1.29426,0,0,1.29474,0,0
20130527T114503,1.29431,0,0,1.29479,0,0
20130527T114506,1.29436,0,0,1.29484,0,0
20130527T114507,1.29441,0,0,1.29489,0,0
20130527T114510,1.29446,0,0,1.29494,0,0
20130527T114519,1.29451,0,0,1.29499,0,0
20130527T114609,1.29456,0,0,1.29504,0,0
20130527T114609,1.29461,0,0,1.29509,0,0
20130527T114619,1.29451,0,0,1.29499,0,0
20130527T114624,1.29446,0,0,1.29494,0,0
20130527T114653,1.29441,0,0,1.29489,0,0
20130527T114655,1.29436,0,0,1.29484,0,0
20130527T114656,1.29431,0,0,1.29479,0,0
20130527T114705,1.29426,0,0,1.29474,0,0
20130527T114706,1.29416,0,0,1.29464,0,0
20130527T114717,1.29411,0,0,1.29459,0,0
20130527T114735,1.29416,0,0,1.29464,0,0
20130527T114737,1.29421,0,0,1.29469,0,0
20130527T114737,1.29426,0,0,1.29474,0,0
20130527T114746,1.29431,0,0,1.29479,0,0
20130527T114746,1.29436,0,0,1.29484,0,0
20130527T114758,1.29441,0,0,1.29489,0,0
20130527T114811,1.29446,0,0,1.29494,0,0
20130527T114833,1.29441,0,0,1.29489,0,0
20130527T114844,1.29436,0,0,1.29484,0,0
20130527T114908,1.29441,0,0,1.29489,0,0
20130527T114931,1.29431,0,0,1.29479,0,0
20130527T114937,1.29421,0,0,1.29469,0,0
20130527T114938,1.29416,0,0,1.29464,0,0
20130527T114940,1.29424,0,0,1.29472,0,0
20130527T114945,1.29416,0,0,1.29464,0,0
20130527T114958,1.29429,0,0,1.29477,0,0
20130527T114958,1.29424,0,0,1.29472,0,0
20130527T114959,1.29429,0,0,1.29477,0,0
20130527T115000,1.29434,0,0,1.29482,0,0
20130527T115002,1.29429,0,0,1.29477,0,0
20130527T115005,1.29436,0,0,1.29484,0,0
20130527T115014,1.29441,0,0,1.29489,0,0
20130527T115014,1.29446,0,0,1.29494,0,0
20130527T115043,1.29441,0,0,1.29489,0,0
20130527T115057,1.29446,0,0,1.29494,0,0
20130527T115058,1.29441,0,0,1.29489,0,0
20130527T115119,1.29436,0,0,1.29484,0,0
20130527T115142,1.29441,0,0,1.29489,0,0
20130527T115147,1.29446,0,0,1.29494,0,0
20130527T115203,1.29441,0,0,1.29489,0,0
20130527T115242,1.29436,0,0,1.29484,0,0
20130527T115243,1.29431,0,0,1.29479,0,0
20130527T115249,1.29436,0,0,1.29484,0,0
20130527T115250,1.29431,0,0,1.29479,0,0
20130527T115300,1.29426,0,0,1.29474,0,0
20130527T115301,1.29421,0,0,1.29469,0,0
20130527T115314,1.29426,0,0,1.29474,0,0
20130527T115320,1.29431,0,0,1.29479,0,0
20130527T115322,1.29436,0,0,1.29484,0,0
20130527T115330,1.29441,0,0,1.29489,0,0
20130527T115335,1.29446,0,0,1.29494,0,0
20130527T115350,1.29438,0,0,1.29486,0,0
20130527T115355,1.29429,0,0,1.29477,0,0
20130527T115405,1.29421,0,0,1.29469,0,0
20130527T115416,1.29426,0,0,1.29474,0,0
20130527T115424,1.29431,0,0,1.29479,0,0
20130527T115428,1.29438,0,0,1.29486,0,0
20130527T115429,1.29446,0,0,1.29494,0,0
20130527T115450,1.29441,0,0,1.29489,0,0
20130527T115450,1.29436,0,0,1.29484,0,0
20130527T115543,1.29441,0,0,1.29489,0,0
20130527T115608,1.29436,0,0,1.29484,0,0
20130527T115609,1.29431,0,0,1.29479,0,0
20130527T115618,1.29436,0,0,1.29484,0,0
20130527T115625,1.29431,0,0,1.29479,0,0
20130527T115628,1.29426,0,0,1.29474,0,0
20130527T115628,1.29421,0,0,1.29469,0,0
20130527T115632,1.29416,0,0,1.29464,0,0
20130527T115641,1.29421,0,0,1.29469,0,0
20130527T115641,1.29429,0,0,1.29477,0,0
20130527T115643,1.29418,0,0,1.29466,0,0
20130527T115643,1.29424,0,0,1.29472,0,0
20130527T115716,1.29431,0,0,1.29479,0,0
20130527T115726,1.29426,0,0,1.29474,0,0
20130527T115828,1.29431,0,0,1.29479,0,0
20130527T115907,1.29426,0,0,1.29474,0,0
20130527T115907,1.29418,0,0,1.29466,0,0
20130527T115953,1.29424,0,0,1.29472,0,0
20130527T115959,1.29429,0,0,1.29477,0,0
20130527T120018,1.29424,0,0,1.29472,0,0
20130527T120019,1.29418,0,0,1.29466,0,0
20130527T120050,1.29414,0,0,1.29462,0,0
20130527T120107,1.29418,0,0,1.29466,0,0
20130527T120408,1.29411,0,0,1.29459,0,0
20130527T120411,1.29403,0,0,1.29451,0,0
20130527T120411,1.29408,0,0,1.29456,0,0
20130527T120412,1.29403,0,0,1.29451,0,0
20130527T120412,1.29408,0,0,1.29456,0,0
20130527T120451,1.29414,0,0,1.29462,0,0
20130527T120459,1.29403,0,0,1.29451,0,0
20130527T120515,1.29408,0,0,1.29456,0,0
20130527T120516,1.29414,0,0,1.29462,0,0
20130527T120517,1.29403,0,0,1.29451,0,0
20130527T120517,1.29411,0,0,1.29459,0,0
20130527T120518,1.29406,0,0,1.29454,0,0
20130527T120537,1.29411,0,0,1.29459,0,0
20130527T120537,1.29416,0,0,1.29464,0,0
20130527T120543,1.29411,0,0,1.29459,0,0
20130527T120543,1.29401,0,0,1.29449,0,0
20130527T120546,1.29394,0,0,1.29442,0,0
20130527T120546,1.29398,0,0,1.29446,0,0
20130527T120547,1.29406,0,0,1.29454,0,0
20130527T120548,1.29401,0,0,1.29449,0,0
20130527T120550,1.29406,0,0,1.29454,0,0
20130527T120552,1.29401,0,0,1.29449,0,0
20130527T120601,1.29394,0,0,1.29442,0,0
20130527T120601,1.29398,0,0,1.29446,0,0
20130527T120601,1.29394,0,0,1.29442,0,0
20130527T120602,1.29398,0,0,1.29446,0,0
20130527T120602,1.29394,0,0,1.29442,0,0
20130527T120602,1.29398,0,0,1.29446,0,0
20130527T120607,1.29406,0,0,1.29454,0,0
20130527T120620,1.29411,0,0,1.29459,0,0
